STATIONS_ID;MESS_DATUM;QN_1;AEP;AEH;IND_BO;IND_INTER;IND_MAXW;IND_MPT;IND_MPW;IND_TROP;AET;AERF;AETD;AEFF;AEDD;eor
       4466;2021010100;   10;    20.0;   25450;       0;  0;  0;  0;  0;  0;   -64.3;     1.0;   -91.3;    52.0;     280;eor
       4466;2021010100;   10;    19.2;   25699;       0;  0;  0;  0;  1;  0;   -62.8;     1.0;   -92.2;    53.0;     280;eor
       4466;2021010100;   10;    18.7;   25861;       0;  0;  0;  1;  0;  0;   -61.9;     1.0;   -89.9;    50.6;     275;eor
       4466;2021010100;   10;    18.3;   25995;       0;  0;  0;  0;  1;  0;   -62.5;     1.0;   -91.1;    49.0;     270;eor
       4466;2021010100;   10;    16.7;   26556;       0;  0;  0;  0;  0;  1;   -65.1;     2.0;   -91.1;    51.0;     275;eor
       4466;2021010100;   10;    15.8;   26893;       0;  0;  0;  0;  1;  0;   -65.5;     2.0;   -90.4;    46.0;     280;eor
       4466;2021010100;   10;    15.4;   27048;       0;  0;  0;  1;  0;  0;   -65.7;     2.0;   -91.7;    50.3;     280;eor
       4466;2021010100;   10;    14.8;   27291;       0;  0;  0;  0;  1;  0;   -64.1;     2.0;   -89.9;    57.0;     285;eor
       4466;2021010100;   10;    12.9;   28142;       0;  0;  0;  0;  1;  0;   -58.8;     1.0;   -88.0;    62.0;     275;eor
       4466;2021010100;   10;    12.1;   28546;       0;  0;  0;  0;  1;  0;   -56.4;     1.0;   -87.6;    54.0;     275;eor
       4466;2021010100;   10;    12.0;   28599;       0;  0;  0;  1;  0;  0;   -56.1;     1.0;   -88.1;    54.8;     275;eor
       4466;2021010100;   10;    10.5;   29450;       0;  0;  1;  0;  0;  0;   -54.8;     1.0;   -86.6;    68.0;     280;eor
       4466;2021010100;   10;    10.0;   29760;       0;  0;  0;  0;  0;  0;   -54.3;     1.0;   -86.3;    64.0;     275;eor
       4466;2021010100;   10;     8.2;   31045;       0;  0;  0;  1;  0;  0;   -49.7;     1.0;   -84.7;    57.7;     285;eor
       4466;2021010100;   10;     8.0;   31207;       0;  0;  0;  0;  1;  0;   -48.9;     1.0;   -82.6;    57.0;     285;eor
       4466;2021010100;   10;     7.1;   31997;       0;  0;  0;  0;  1;  0;   -45.0;     1.0;   -79.9;    66.0;     265;eor
       4466;2021010100;   10;     7.0;   32092;       0;  0;  0;  1;  0;  0;   -44.5;     1.0;   -83.5;    66.5;     265;eor
       4466;2021010100;   10;     6.3;   32809;       0;  0;  1;  0;  0;  0;   -36.5;     1.0;   -86.8;    71.0;     275;eor
       4466;2021010100;   10;     6.2;   32920;       0;  0;  0;  1;  0;  0;   -35.3;     1.0;   -78.3;    70.4;     275;eor
       4466;2021010100;   10;     6.1;   33034;       0;  0;  0;  1;  1;  0;   -31.7;    -999;    -999;    70.0;     280;eor
       4466;2021010112;   10;  1000.0;      47;       1;  0;  0;  0;  0;  0;     2.2;    88.0;     0.5;     0.0;       0;eor
       4466;2021010112;   10;   976.0;     250;       0;  0;  0;  1;  0;  0;     0.0;   100.0;     0.0;     1.3;     290;eor
       4466;2021010112;   10;   946.4;     500;       0;  1;  0;  0;  0;  0;    -0.9;   100.0;    -0.9;     2.9;     290;eor
       4466;2021010112;   10;   925.0;     686;       0;  0;  0;  0;  0;  0;    -1.5;   100.0;    -1.5;     4.0;     290;eor
       4466;2021010112;   10;   900.0;     904;       0;  1;  0;  0;  0;  0;    -2.6;    99.0;    -2.7;     5.8;     275;eor
       4466;2021010112;   10;   898.0;     921;       0;  0;  0;  0;  1;  0;    -2.7;    99.0;    -2.9;     6.0;     275;eor
       4466;2021010112;   10;   889.1;    1000;       0;  1;  0;  0;  0;  0;    -3.1;    98.0;    -3.3;     5.4;     280;eor
       4466;2021010112;   10;   883.0;    1055;       0;  0;  0;  0;  0;  0;    -3.4;    98.0;    -3.7;     5.0;     285;eor
       4466;2021010112;   10;   878.0;    1100;       0;  0;  0;  0;  1;  0;    -3.6;    98.0;    -3.9;     5.0;     285;eor
       4466;2021010112;   10;   850.0;    1355;       0;  0;  0;  0;  0;  0;    -4.9;    96.0;    -5.4;     7.0;     280;eor
       4466;2021010112;   10;   834.5;    1500;       0;  1;  0;  0;  0;  0;    -5.6;    90.0;    -7.0;     6.5;     275;eor
       4466;2021010112;   10;   832.0;    1524;       0;  0;  0;  1;  0;  0;    -5.7;    89.0;    -7.2;     6.4;     275;eor
       4466;2021010112;   10;   819.0;    1647;       0;  0;  0;  0;  1;  0;    -6.7;    92.0;    -7.8;     6.0;     270;eor
       4466;2021010112;   10;   800.0;    1830;       0;  0;  0;  0;  0;  0;    -8.2;    95.0;    -8.8;     5.0;     285;eor
       4466;2021010112;   10;   789.0;    1938;       0;  0;  0;  0;  1;  0;    -9.0;    98.0;    -9.3;     6.0;     295;eor
       4466;2021010112;   10;   782.7;    2000;       0;  1;  0;  0;  0;  0;    -9.5;    99.0;    -9.6;     7.0;     300;eor
       4466;2021010112;   10;   778.0;    2046;       0;  0;  0;  1;  0;  0;    -9.9;   100.0;    -9.9;     7.7;     300;eor
       4466;2021010112;   10;   763.0;    2196;       0;  0;  0;  0;  1;  0;   -10.6;    97.0;   -11.0;    10.0;     300;eor
       4466;2021010112;   10;   751.0;    2318;       0;  0;  0;  0;  1;  0;   -11.2;    95.0;   -11.9;     9.0;     305;eor
       4466;2021010112;   10;   734.0;    2493;       0;  0;  0;  1;  0;  0;   -12.1;    91.0;   -13.3;     9.3;     305;eor
       4466;2021010112;   10;   729.0;    2546;       0;  0;  0;  1;  0;  0;   -11.7;    68.0;   -16.5;     9.4;     305;eor
       4466;2021010112;   10;   700.0;    2856;       0;  0;  0;  0;  0;  0;   -14.5;    72.0;   -18.5;    10.0;     305;eor
       4466;2021010112;   10;   673.0;    3154;       0;  0;  0;  0;  1;  0;   -17.3;    86.0;   -19.1;    11.0;     305;eor
       4466;2021010112;   10;   645.0;    3471;       0;  0;  0;  1;  0;  0;   -20.3;   100.0;   -20.3;    10.2;     320;eor
       4466;2021010112;   10;   632.0;    3621;       0;  0;  0;  1;  0;  0;   -21.9;    98.0;   -22.1;    10.0;     325;eor
       4466;2021010112;   10;   628.0;    3668;       0;  0;  0;  1;  0;  0;   -21.9;    48.0;   -29.9;    10.0;     330;eor
       4466;2021010112;   10;   625.0;    3703;       0;  0;  0;  0;  1;  0;   -21.6;    38.0;   -32.1;    10.0;     330;eor
       4466;2021010112;   10;   619.0;    3774;       0;  0;  0;  1;  0;  0;   -20.9;    18.0;   -38.9;    10.5;     330;eor
       4466;2021010112;   10;   612.0;    3858;       0;  0;  0;  1;  0;  0;   -21.1;    11.0;   -44.1;    11.0;     330;eor
       4466;2021010112;   10;   600.0;    4004;       0;  0;  0;  0;  0;  0;   -22.2;    11.0;   -44.8;    12.0;     330;eor
       4466;2021010112;   10;   584.0;    4202;       0;  0;  0;  0;  1;  0;   -23.8;    11.0;   -46.1;    10.0;     315;eor
       4466;2021010112;   10;   583.0;    4215;       0;  0;  0;  1;  0;  0;   -23.9;    11.0;   -45.9;    10.0;     315;eor
       4466;2021010112;   10;   557.0;    4546;       0;  0;  0;  0;  1;  0;   -26.1;     9.0;   -49.9;    11.0;     340;eor
       4466;2021010112;   10;   524.0;    4985;       0;  0;  0;  1;  0;  0;   -29.1;     6.0;   -55.1;    12.1;     340;eor
       4466;2021010112;   10;   520.0;    5040;       0;  0;  0;  1;  0;  0;   -29.3;    10.0;   -51.3;    12.3;     340;eor
       4466;2021010112;   10;   517.0;    5081;       0;  0;  0;  1;  0;  0;   -29.7;    41.0;   -38.7;    12.4;     340;eor
       4466;2021010112;   10;   508.0;    5206;       0;  0;  0;  1;  0;  0;   -30.9;    56.0;   -36.9;    12.7;     340;eor
       4466;2021010112;   10;   500.0;    5320;       0;  0;  0;  0;  0;  0;   -31.7;    50.0;   -38.7;    13.0;     340;eor
       4466;2021010112;   10;   439.0;    6222;       0;  0;  0;  1;  0;  0;   -38.5;    38.0;   -47.5;    15.4;     335;eor
       4466;2021010112;   10;   425.0;    6444;       0;  0;  0;  0;  1;  0;   -40.3;    51.0;   -46.5;    16.0;     335;eor
       4466;2021010112;   10;   403.0;    6804;       0;  0;  0;  1;  0;  0;   -43.3;    73.0;   -46.2;    16.0;     340;eor
       4466;2021010112;   10;   400.0;    6850;       0;  0;  0;  0;  0;  0;   -43.5;    63.0;   -47.7;    16.0;     340;eor
       4466;2021010112;   10;   386.0;    7092;       0;  0;  0;  1;  0;  0;   -45.5;    65.0;   -49.4;    16.6;     345;eor
       4466;2021010112;   10;   354.0;    7665;       0;  0;  0;  1;  0;  0;   -48.7;    27.0;   -59.7;    18.2;     350;eor
       4466;2021010112;   10;   341.0;    7910;       0;  0;  0;  0;  1;  0;   -50.2;    25.0;   -61.6;    19.0;     355;eor
       4466;2021010112;   10;   304.0;    8652;       0;  0;  0;  1;  0;  0;   -54.9;    19.0;   -67.9;    16.3;     350;eor
       4466;2021010112;   10;   300.0;    8740;       0;  0;  0;  0;  0;  0;   -55.1;    19.0;   -68.1;    16.0;     350;eor
       4466;2021010112;   10;   289.0;    8977;       0;  0;  0;  1;  0;  0;   -55.7;     9.0;   -73.7;    15.7;     350;eor
       4466;2021010112;   10;   264.0;    9549;       0;  0;  0;  0;  1;  0;   -58.3;     8.0;   -76.8;    15.0;     350;eor
       4466;2021010112;   10;   253.0;    9816;       0;  0;  0;  0;  0;  1;   -59.5;     7.0;   -78.5;    10.0;     330;eor
       4466;2021010112;   10;   250.0;    9890;       0;  0;  0;  0;  0;  0;   -58.9;     7.0;   -77.9;     9.0;     320;eor
       4466;2021010112;   10;   244.0;   10040;       0;  0;  0;  0;  1;  0;   -58.5;     6.0;   -78.4;    10.0;     300;eor
       4466;2021010112;   10;   234.0;   10304;       0;  0;  0;  0;  1;  0;   -57.8;     5.0;   -79.7;    12.0;     325;eor
       4466;2021010112;   10;   222.0;   10636;       0;  0;  0;  0;  1;  0;   -57.0;     3.0;   -82.5;    10.0;     310;eor
       4466;2021010112;   10;   218.0;   10751;       0;  0;  0;  1;  0;  0;   -56.7;     2.0;   -82.7;     9.0;     315;eor
       4466;2021010112;   10;   204.0;   11169;       0;  0;  0;  0;  1;  0;   -59.7;     4.0;   -82.4;     7.0;     350;eor
       4466;2021010112;   10;   202.0;   11230;       0;  0;  0;  1;  0;  0;   -60.1;     4.0;   -82.1;     6.2;     335;eor
       4466;2021010112;   10;   201.0;   11261;       0;  0;  0;  0;  1;  0;   -60.0;     4.0;   -82.2;     6.0;     330;eor
       4466;2021010112;   10;   200.0;   11290;       0;  0;  0;  0;  0;  0;   -59.9;     4.0;   -82.9;     6.0;     310;eor
       4466;2021010112;   10;   198.0;   11354;       0;  0;  0;  0;  1;  0;   -59.7;     4.0;   -82.2;     7.0;     295;eor
       4466;2021010112;   10;   194.0;   11482;       0;  0;  0;  0;  1;  0;   -59.3;     4.0;   -82.2;    10.0;     280;eor
       4466;2021010112;   10;   184.0;   11814;       0;  0;  0;  0;  1;  0;   -58.3;     3.0;   -82.3;    11.0;     290;eor
       4466;2021010112;   10;   178.0;   12023;       0;  0;  0;  0;  1;  0;   -57.6;     3.0;   -82.3;    10.0;     315;eor
       4466;2021010112;   10;   171.0;   12276;       0;  0;  0;  0;  1;  0;   -56.8;     3.0;   -82.6;     9.0;     305;eor
       4466;2021010112;   10;   168.0;   12389;       0;  0;  0;  0;  1;  0;   -56.5;     2.0;   -82.7;     9.0;     285;eor
       4466;2021010112;   10;   165.0;   12503;       0;  0;  0;  0;  1;  0;   -56.2;     2.0;   -82.9;     9.0;     290;eor
       4466;2021010112;   10;   161.0;   12659;       0;  0;  0;  1;  1;  0;   -55.7;     2.0;   -84.7;    11.0;     265;eor
       4466;2021010112;   10;   150.0;   13110;       0;  0;  0;  0;  0;  0;   -56.5;     2.0;   -84.5;    12.0;     295;eor
       4466;2021010112;   10;   148.0;   13197;       0;  0;  0;  0;  1;  0;   -56.6;     2.0;   -83.9;    12.0;     300;eor
       4466;2021010112;   10;   144.0;   13370;       0;  0;  0;  0;  1;  0;   -56.8;     2.0;   -84.0;    11.0;     285;eor
       4466;2021010112;   10;   129.0;   14066;       0;  0;  0;  0;  1;  0;   -57.4;     2.0;   -84.4;    14.0;     290;eor
       4466;2021010112;   10;   124.0;   14316;       0;  0;  0;  0;  1;  0;   -57.7;     2.0;   -84.7;    14.0;     275;eor
       4466;2021010112;   10;   100.0;   15670;       0;  0;  0;  1;  1;  0;   -58.9;     2.0;   -86.9;    20.0;     290;eor
       4466;2021010112;   10;    94.1;   16054;       0;  0;  0;  0;  1;  0;   -59.3;     2.0;   -85.8;    20.0;     305;eor
       4466;2021010112;   10;    86.4;   16588;       0;  0;  0;  0;  1;  0;   -59.9;     2.0;   -86.3;    19.0;     285;eor
       4466;2021010112;   10;    73.6;   17586;       0;  0;  0;  0;  1;  0;   -61.0;     2.0;   -87.1;    24.0;     300;eor
       4466;2021010112;   10;    70.0;   17900;       0;  0;  0;  0;  0;  0;   -61.3;     2.0;   -88.3;    23.0;     295;eor
       4466;2021010112;   10;    55.1;   19376;       0;  0;  0;  0;  1;  0;   -63.0;     2.0;   -88.6;    27.0;     285;eor
       4466;2021010112;   10;    50.0;   19970;       0;  0;  0;  0;  0;  0;   -63.7;     2.0;   -89.7;    28.0;     290;eor
       4466;2021010112;   10;    43.3;   20851;       0;  0;  0;  1;  0;  0;   -65.7;     2.0;   -90.7;    28.7;     295;eor
       4466;2021010112;   10;    40.7;   21228;       0;  0;  0;  0;  1;  0;   -65.4;     2.0;   -90.9;    29.0;     295;eor
       4466;2021010112;   10;    37.8;   21677;       0;  0;  1;  0;  0;  0;   -65.1;     2.0;   -91.5;    39.0;     285;eor
       4466;2021010112;   10;    34.3;   22270;       0;  0;  0;  0;  1;  0;   -64.6;     1.0;   -92.4;    30.0;     295;eor
       4466;2021010112;   10;    31.9;   22713;       0;  0;  0;  1;  0;  0;   -64.3;     1.0;   -91.3;    29.3;     290;eor
       4466;2021010112;   10;    30.3;   23026;       0;  0;  0;  0;  1;  0;   -66.1;     2.0;   -91.3;    29.0;     285;eor
       4466;2021010112;   10;    30.0;   23090;       0;  0;  0;  0;  0;  0;   -66.5;     2.0;   -91.5;    30.0;     285;eor
       4466;2021010112;   10;    29.0;   23296;       0;  0;  0;  0;  1;  0;   -67.0;     2.0;   -91.5;    32.0;     275;eor
       4466;2021010112;   10;    27.4;   23638;       0;  0;  0;  0;  0;  1;   -67.7;     2.0;   -91.7;    38.0;     290;eor
       4466;2021010112;   10;    22.0;   24962;       0;  0;  0;  0;  1;  0;   -66.4;     2.0;   -91.1;    45.0;     295;eor
       4466;2021010112;   10;    20.3;   25449;       0;  0;  0;  0;  1;  0;   -66.0;     2.0;   -90.8;    43.0;     280;eor
       4466;2021010112;   10;    20.0;   25540;       0;  0;  0;  0;  0;  0;   -65.9;     2.0;   -91.9;    46.0;     280;eor
       4466;2021010112;   10;    16.5;   26714;       0;  0;  0;  0;  1;  0;   -65.3;     2.0;   -91.5;    51.0;     285;eor
       4466;2021010112;   10;    12.9;   28214;       0;  0;  0;  0;  1;  0;   -64.6;     1.0;   -93.1;    47.0;     290;eor
       4466;2021010112;   10;    12.4;   28455;       0;  0;  0;  1;  0;  0;   -64.5;     1.0;   -91.5;    51.1;     290;eor
       4466;2021010112;   10;    10.7;   29368;       0;  0;  0;  0;  1;  0;   -59.0;     1.0;   -89.6;    66.0;     290;eor
       4466;2021010112;   10;    10.1;   29731;       0;  0;  0;  1;  0;  0;   -56.9;     1.0;   -88.9;    61.7;     285;eor
       4466;2021010112;   10;    10.0;   29800;       0;  0;  0;  0;  0;  0;   -54.9;     1.0;   -87.9;    61.0;     285;eor
       4466;2021010112;   10;     9.3;   30269;       0;  0;  0;  0;  1;  0;   -50.1;     1.0;   -83.4;    60.0;     280;eor
       4466;2021010112;   10;     9.1;   30411;       0;  0;  0;  1;  0;  0;   -48.7;     1.0;   -84.7;    63.0;     280;eor
       4466;2021010112;   10;     8.7;   30706;       0;  0;  0;  1;  0;  0;   -49.9;     1.0;   -84.9;    69.4;     285;eor
       4466;2021010112;   10;     8.6;   30782;       0;  0;  1;  0;  0;  0;   -49.4;     1.0;   -83.2;    71.0;     285;eor
       4466;2021010112;   10;     7.7;   31513;       0;  0;  0;  0;  1;  0;   -45.0;     1.0;   -85.0;    59.0;     285;eor
       4466;2021010112;   10;     7.1;   32059;       0;  0;  0;  0;  1;  0;   -41.8;     1.0;   -93.7;    69.0;     285;eor
       4466;2021010112;   10;     7.0;   32155;       0;  0;  0;  1;  0;  0;   -41.3;     1.0;   -82.3;    69.0;     285;eor
       4466;2021010112;   10;     6.2;   32994;       0;  0;  0;  1;  0;  0;   -32.7;     1.0;   -76.7;    69.0;     285;eor
       4466;2021010112;   10;     5.8;   33473;       0;  0;  0;  1;  1;  0;   -22.7;     1.0;   -69.7;    69.0;     285;eor
       4466;2021010200;   10;  1003.0;      47;       1;  0;  0;  0;  0;  0;     3.0;    91.0;     1.7;     1.0;      60;eor
