STATIONS_ID;MESS_DATUM;QN_1;AEP;AEH;IND_BO;IND_INTER;IND_MAXW;IND_MPT;IND_MPW;IND_TROP;AET;AERF;AETD;AEFF;AEDD;eor
       2290;2021010406;   10;  1000.0;      97;       0;  0;  0;  0;  0;  0;    -999;    -999;    -999;    -999;    -999;eor
       2290;2021010406;   10;   925.0;     735;       0;  0;  0;  0;  0;  0;    -999;    -999;    -999;    -999;    -999;eor
       2290;2021010406;   10;   900.0;    -999;       0;  1;  0;  0;  0;  0;    -999;    -999;    -999;    -999;    -999;eor
       2290;2021010406;   10;   897.0;     977;       1;  0;  0;  0;  0;  0;    -4.7;    95.0;    -5.4;     1.0;      45;eor
       2290;2021010406;   10;   894.5;    1000;       0;  1;  0;  0;  0;  0;    -4.9;    95.0;    -5.5;     1.0;      55;eor
       2290;2021010406;   10;   850.0;    1399;       0;  0;  0;  0;  0;  0;    -7.9;   100.0;    -7.9;     3.0;     130;eor
       2290;2021010406;   10;   849.0;    1408;       0;  0;  0;  1;  0;  0;    -8.1;   100.0;    -8.1;     3.0;     130;eor
       2290;2021010406;   10;   845.0;    1445;       0;  0;  0;  1;  0;  0;    -4.3;    63.0;   -10.3;     3.0;     125;eor
       2290;2021010406;   10;   839.1;    1500;       0;  1;  0;  0;  0;  0;    -3.9;    61.0;   -10.4;     3.1;     120;eor
       2290;2021010406;   10;   813.0;    1750;       0;  0;  0;  1;  0;  0;    -2.3;    50.0;   -11.3;     3.6;     100;eor
       2290;2021010406;   10;   800.0;    1878;       0;  0;  0;  0;  0;  0;    -3.2;    49.0;   -12.3;     4.0;      95;eor
       2290;2021010406;   10;   791.0;    1967;       0;  0;  0;  0;  1;  0;    -3.8;    49.0;   -13.0;     5.0;     110;eor
       2290;2021010406;   10;   790.0;    1977;       0;  0;  0;  0;  0;  0;    -3.9;    49.0;   -13.1;     5.0;     110;eor
       2290;2021010406;   10;   787.7;    2000;       0;  1;  0;  0;  0;  0;    -4.1;    49.0;   -13.3;     5.0;     110;eor
       2290;2021010406;   10;   753.0;    2354;       0;  0;  0;  0;  1;  0;    -6.5;    47.0;   -16.0;     5.0;     115;eor
       2290;2021010406;   10;   701.0;    2908;       0;  0;  0;  0;  1;  0;   -10.4;    44.0;   -20.3;     5.0;      70;eor
       2290;2021010406;   10;   700.0;    2919;       0;  0;  0;  0;  0;  0;   -10.5;    44.0;   -20.5;     5.0;      70;eor
       2290;2021010406;   10;   698.0;    2943;       0;  0;  0;  0;  1;  0;   -10.7;    44.0;   -20.6;     5.0;      80;eor
       2290;2021010406;   10;   600.0;    4085;       0;  0;  0;  0;  0;  0;   -20.0;    36.0;   -31.4;     3.0;     180;eor
       2290;2021010406;   10;   560.0;    4592;       0;  0;  0;  1;  0;  0;   -24.1;    32.0;   -36.1;     2.9;     195;eor
       2290;2021010406;   10;   513.0;    5225;       0;  0;  0;  1;  0;  0;   -28.9;    31.0;   -40.9;     2.9;     210;eor
       2290;2021010406;   10;   500.0;    5410;       0;  0;  0;  0;  0;  0;   -30.5;    37.0;   -40.5;     3.0;     215;eor
       2290;2021010406;   10;   496.0;    5463;       0;  0;  0;  0;  1;  0;   -31.0;    38.0;   -40.7;     0.0;       0;eor
       2290;2021010406;   10;   486.0;    5607;       0;  0;  0;  0;  1;  0;   -32.4;    40.0;   -41.5;     5.0;     135;eor
       2290;2021010406;   10;   483.0;    5651;       0;  0;  0;  0;  1;  0;   -32.8;    41.0;   -41.7;     5.0;     150;eor
       2290;2021010406;   10;   412.0;    6746;       0;  0;  0;  0;  1;  0;   -43.0;    58.0;   -48.0;     5.0;     165;eor
       2290;2021010406;   10;   406.0;    6844;       0;  0;  0;  0;  1;  0;   -44.0;    59.0;   -48.7;     6.0;     185;eor
       2290;2021010406;   10;   400.0;    6940;       0;  0;  0;  0;  0;  0;   -44.9;    61.0;   -49.3;     7.0;     175;eor
       2290;2021010406;   10;   398.0;    6975;       0;  0;  0;  1;  0;  0;   -45.3;    61.0;   -49.7;     7.5;     170;eor
       2290;2021010406;   10;   393.0;    7059;       0;  0;  0;  0;  1;  0;   -45.9;    55.0;   -51.1;     9.0;     165;eor
       2290;2021010406;   10;   384.0;    7213;       0;  0;  0;  1;  0;  0;   -47.1;    45.0;   -54.1;     9.9;     180;eor
       2290;2021010406;   10;   372.0;    7422;       0;  0;  0;  0;  1;  0;   -48.9;    49.0;   -55.0;    12.0;     195;eor
       2290;2021010406;   10;   337.0;    8063;       0;  0;  0;  0;  1;  0;   -54.4;    61.0;   -58.4;    16.0;     200;eor
       2290;2021010406;   10;   327.0;    8255;       0;  0;  0;  0;  1;  0;   -56.1;    65.0;   -59.6;    14.0;     210;eor
       2290;2021010406;   10;   321.0;    8372;       0;  0;  0;  1;  0;  0;   -57.1;    67.0;   -60.3;    14.0;     205;eor
       2290;2021010406;   10;   310.0;    8592;       0;  0;  0;  0;  1;  0;   -58.7;    58.0;   -63.0;    14.0;     200;eor
       2290;2021010406;   10;   309.0;    8612;       0;  0;  0;  1;  0;  0;   -58.9;    57.0;   -63.2;    13.4;     200;eor
       2290;2021010406;   10;   300.0;    8800;       0;  0;  0;  1;  1;  0;   -57.5;    41.0;   -64.5;     8.0;     200;eor
       2290;2021010406;   10;   299.0;    8822;       0;  0;  0;  0;  1;  0;   -57.6;    41.0;   -64.5;     8.0;     200;eor
       2290;2021010406;   10;   296.0;    8885;       0;  0;  0;  0;  1;  0;   -58.0;    41.0;   -65.0;     5.0;     215;eor
       2290;2021010406;   10;   288.0;    9057;       0;  0;  0;  0;  1;  0;   -59.1;    40.0;   -66.1;     3.0;     220;eor
       2290;2021010406;   10;   283.0;    9167;       0;  0;  0;  0;  1;  0;   -59.8;    39.0;   -66.8;     5.0;     160;eor
       2290;2021010406;   10;   278.0;    9278;       0;  0;  0;  0;  0;  1;   -60.5;    39.0;   -67.5;     6.0;     155;eor
       2290;2021010406;   10;   274.0;    9368;       0;  0;  0;  0;  1;  0;   -59.5;    34.0;   -67.7;     8.0;     155;eor
       2290;2021010406;   10;   265.0;    9578;       0;  0;  0;  0;  1;  0;   -57.3;    21.0;   -69.1;     9.0;     180;eor
       2290;2021010406;   10;   253.0;    9873;       0;  0;  0;  1;  1;  0;   -54.3;     4.0;   -77.3;     6.0;     200;eor
       2290;2021010406;   10;   250.0;    9950;       0;  0;  0;  0;  0;  0;   -54.7;     4.0;   -77.7;     5.0;     190;eor
       2290;2021010406;   10;   245.0;   10078;       0;  0;  0;  0;  1;  0;   -54.6;     4.0;   -78.4;     3.0;     185;eor
       2290;2021010406;   10;   233.0;   10400;       0;  0;  0;  0;  1;  0;   -54.2;     3.0;   -78.9;     7.0;     160;eor
       2290;2021010406;   10;   224.0;   10652;       0;  0;  0;  0;  1;  0;   -53.9;     3.0;   -79.4;     7.0;     195;eor
       2290;2021010406;   10;   204.0;   11254;       0;  0;  0;  0;  1;  0;   -53.2;     2.0;   -80.9;     5.0;     180;eor
       2290;2021010406;   10;   200.0;   11380;       0;  0;  0;  0;  0;  0;   -53.1;     2.0;   -81.1;     6.0;     195;eor
       2290;2021010406;   10;   199.0;   11413;       0;  0;  0;  0;  1;  0;   -53.1;     2.0;   -81.3;     6.0;     195;eor
       2290;2021010406;   10;   192.0;   11644;       0;  0;  0;  0;  1;  0;   -52.8;     2.0;   -81.1;     9.0;     180;eor
       2290;2021010406;   10;   184.0;   11918;       0;  0;  0;  0;  1;  0;   -52.5;     2.0;   -80.9;     8.0;     190;eor
       2290;2021010406;   10;   178.0;   12132;       0;  0;  0;  0;  1;  0;   -52.3;     2.0;   -80.7;     7.0;     230;eor
       2290;2021010406;   10;   173.0;   12317;       0;  0;  0;  0;  1;  0;   -52.1;     2.0;   -80.6;     6.0;     210;eor
       2290;2021010406;   10;   169.0;   12468;       0;  0;  0;  0;  1;  0;   -51.9;     2.0;   -80.4;     6.0;     225;eor
       2290;2021010406;   10;   165.0;   12623;       0;  0;  0;  0;  1;  0;   -51.8;     2.0;   -80.4;     5.0;     200;eor
       2290;2021010406;   10;   163.0;   12702;       0;  0;  0;  1;  0;  0;   -51.7;     2.0;   -81.7;     5.6;     205;eor
       2290;2021010406;   10;   150.0;   13240;       0;  0;  0;  0;  0;  0;   -52.9;     2.0;   -81.9;    10.0;     225;eor
       2290;2021010406;   10;   148.0;   13326;       0;  0;  0;  0;  1;  0;   -53.0;     2.0;   -81.2;    11.0;     230;eor
       2290;2021010406;   10;   126.0;   14359;       0;  0;  0;  0;  1;  0;   -54.6;     2.0;   -82.4;     9.0;     230;eor
       2290;2021010406;   10;   114.0;   14998;       0;  0;  0;  0;  1;  0;   -55.5;     2.0;   -83.0;     6.0;     255;eor
       2290;2021010406;   10;   113.0;   15054;       0;  0;  0;  0;  1;  0;   -55.6;     2.0;   -83.1;     5.0;     255;eor
       2290;2021010406;   10;   110.0;   15225;       0;  0;  0;  0;  1;  0;   -55.8;     2.0;   -83.3;     5.0;     210;eor
       2290;2021010406;   10;   100.0;   15830;       0;  0;  0;  1;  1;  0;   -56.7;     2.0;   -84.7;     7.0;     240;eor
       2290;2021010406;   10;    98.2;   15944;       0;  0;  0;  0;  1;  0;   -56.5;     2.0;   -83.8;     7.0;     245;eor
       2290;2021010406;   10;    96.0;   16088;       0;  0;  0;  0;  1;  0;   -56.4;     2.0;   -83.7;     6.0;     280;eor
       2290;2021010406;   10;    94.7;   16174;       0;  0;  0;  0;  1;  0;   -56.2;     2.0;   -83.6;     5.0;     275;eor
       2290;2021010406;   10;    93.2;   16276;       0;  0;  0;  1;  0;  0;   -56.1;     2.0;   -85.1;     6.1;     265;eor
       2290;2021010406;   10;    89.7;   16518;       0;  0;  0;  0;  1;  0;   -57.6;     2.0;   -84.6;     9.0;     255;eor
       2290;2021010406;   10;    83.5;   16967;       0;  0;  0;  0;  1;  0;   -60.4;     2.0;   -86.6;     8.0;     280;eor
       2290;2021010406;   10;    80.8;   17171;       0;  0;  0;  0;  0;  1;   -61.7;     2.0;   -86.7;     6.0;     270;eor
       2290;2021010406;   10;    71.1;   17964;       0;  0;  0;  0;  1;  0;   -60.8;     2.0;   -86.9;    10.0;     255;eor
       2290;2021010406;   10;    70.0;   18060;       0;  0;  0;  0;  0;  0;   -60.7;     2.0;   -86.7;    10.0;     255;eor
       2290;2021010406;   10;    68.2;   18223;       0;  0;  0;  1;  0;  0;   -60.3;     2.0;   -87.3;     9.6;     255;eor
       2290;2021010406;   10;    65.8;   18446;       0;  0;  0;  0;  1;  0;   -60.8;     2.0;   -86.6;     9.0;     250;eor
       2290;2021010406;   10;    58.9;   19132;       0;  0;  0;  0;  1;  0;   -62.1;     2.0;   -86.7;    18.0;     275;eor
       2290;2021010406;   10;    56.3;   19411;       0;  0;  0;  0;  1;  0;   -62.7;     3.0;   -86.8;    12.0;     260;eor
       2290;2021010406;   10;    54.1;   19656;       0;  0;  0;  0;  1;  0;   -63.2;     3.0;   -86.9;    14.0;     275;eor
       2290;2021010406;   10;    50.0;   20140;       0;  0;  0;  0;  0;  0;   -64.1;     3.0;   -88.1;    13.0;     275;eor
       2290;2021010406;   10;    47.7;   20431;       0;  0;  0;  0;  1;  0;   -64.8;     3.0;   -87.4;    12.0;     265;eor
       2290;2021010406;   10;    45.8;   20679;       0;  0;  0;  0;  1;  0;   -65.3;     3.0;   -87.7;    15.0;     285;eor
       2290;2021010406;   10;    41.9;   21218;       0;  0;  0;  0;  1;  0;   -66.6;     3.0;   -88.4;    22.0;     295;eor
       2290;2021010406;   10;    38.3;   21760;       0;  0;  0;  0;  1;  0;   -67.8;     4.0;   -89.0;    20.0;     300;eor
       2290;2021010406;   10;    36.1;   22115;       0;  0;  0;  0;  1;  0;   -68.6;     4.0;   -89.4;    18.0;     280;eor
       2290;2021010406;   10;    30.0;   23220;       0;  0;  0;  0;  0;  0;   -70.9;     4.0;   -90.9;    25.0;     280;eor
       2290;2021010406;   10;    27.9;   23650;       0;  0;  0;  0;  1;  0;   -71.8;     4.0;   -91.5;    33.0;     275;eor
       2290;2021010406;   10;    25.3;   24225;       0;  0;  0;  1;  0;  0;   -72.9;     4.0;   -91.9;    30.6;     285;eor
       2290;2021010406;   10;    21.1;   25287;       0;  0;  0;  0;  1;  0;   -73.8;     4.0;   -93.0;    28.0;     300;eor
       2290;2021010406;   10;    20.0;   25600;       0;  0;  0;  0;  0;  0;   -74.1;     4.0;   -93.1;    30.0;     300;eor
       2290;2021010406;   10;    17.0;   26551;       0;  0;  0;  1;  0;  0;   -74.5;     4.0;   -93.5;    37.6;     300;eor
       2290;2021010406;   10;    16.1;   26867;       0;  0;  0;  0;  1;  0;   -74.0;     4.0;   -93.3;    40.0;     300;eor
       2290;2021010406;   10;    12.7;   28258;       0;  0;  0;  0;  1;  0;   -71.7;     3.0;   -92.2;    41.0;     300;eor
       2290;2021010406;   10;    12.0;   28593;       0;  0;  0;  0;  1;  0;   -71.1;     3.0;   -91.9;    35.0;     295;eor
       2290;2021010406;   10;    10.0;   29680;       0;  0;  0;  0;  0;  0;   -69.5;     3.0;   -91.5;    38.0;     305;eor
       2290;2021010406;   10;     9.8;   29800;       0;  0;  0;  1;  0;  0;   -69.7;     2.0;   -92.7;    38.4;     305;eor
       2290;2021010406;   10;     8.3;   30804;       0;  0;  0;  1;  0;  0;   -63.5;     2.0;   -89.5;    42.1;     310;eor
       2290;2021010406;   10;     7.3;   31596;       0;  0;  1;  0;  0;  0;   -61.3;     2.0;   -88.8;    45.0;     315;eor
       2290;2021010406;   10;     6.3;   32515;       0;  0;  0;  0;  1;  0;   -59.0;     1.0;   -89.3;    35.0;     320;eor
       2290;2021010406;   10;     6.2;   32615;       0;  0;  0;  1;  0;  0;   -58.7;     1.0;   -87.7;    33.1;     315;eor
       2290;2021010406;   10;     6.0;   32822;       0;  0;  0;  0;  1;  0;   -57.3;     1.0;   -88.4;    30.0;     305;eor
       2290;2021010406;   10;     5.6;   33261;       0;  0;  0;  0;  1;  0;   -54.4;     1.0;   -86.4;    40.0;     300;eor
       2290;2021010406;   10;     5.4;   33495;       0;  0;  0;  1;  0;  0;   -52.9;     1.0;   -83.9;    45.3;     305;eor
       2290;2021010406;   10;     5.3;   33616;       0;  0;  0;  0;  1;  0;   -51.1;     1.0;   -84.1;    48.0;     305;eor
       2290;2021010406;   10;     5.1;   33868;       0;  0;  0;  1;  0;  0;   -47.3;     1.0;   -81.3;    48.0;     310;eor
       2290;2021010406;   10;     4.8;   34268;       0;  0;  0;  1;  0;  0;   -48.1;     1.0;   -81.1;    49.2;     320;eor
       2290;2021010406;   10;     4.7;   34408;       0;  0;  1;  1;  0;  0;   -43.3;     1.0;   -79.3;    50.0;     325;eor
       2290;2021010406;   10;     4.6;   34553;       0;  0;  0;  1;  1;  0;   -43.3;     1.0;   -78.3;    49.0;     325;eor
       2290;2021010606;   10;  1000.0;      87;       0;  0;  0;  0;  0;  0;    -999;    -999;    -999;    -999;    -999;eor
       2290;2021010606;   10;   925.0;     719;       0;  0;  0;  0;  0;  0;    -999;    -999;    -999;    -999;    -999;eor
       2290;2021010606;   10;   900.0;    -999;       0;  1;  0;  0;  0;  0;    -999;    -999;    -999;    -999;    -999;eor
       2290;2021010606;   10;   895.0;     977;       1;  0;  0;  0;  0;  0;    -5.9;    94.0;    -6.7;     5.0;     250;eor
       2290;2021010606;   10;   892.4;    1000;       0;  1;  0;  0;  0;  0;    -6.0;    94.0;    -6.8;     5.1;     250;eor
       2290;2021010606;   10;   875.0;    1155;       0;  0;  0;  0;  1;  0;    -6.3;    94.0;    -7.1;     6.0;     235;eor
       2290;2021010606;   10;   858.0;    1309;       0;  0;  0;  0;  1;  0;    -6.6;    94.0;    -7.4;     0.0;       0;eor
       2290;2021010606;   10;   850.0;    1383;       0;  0;  0;  0;  0;  0;    -6.7;    94.0;    -7.5;     1.0;     105;eor
       2290;2021010606;   10;   837.4;    1500;       0;  1;  0;  0;  0;  0;    -7.1;    95.0;    -7.8;     1.9;      75;eor
       2290;2021010606;   10;   804.0;    1816;       0;  0;  0;  1;  0;  0;    -8.3;    98.0;    -8.6;     4.8;      55;eor
       2290;2021010606;   10;   802.0;    1835;       0;  0;  0;  0;  1;  0;    -8.4;    98.0;    -8.7;     5.0;      55;eor
       2290;2021010606;   10;   800.0;    1855;       0;  0;  0;  0;  0;  0;    -8.5;    98.0;    -8.8;     5.0;      55;eor
       2290;2021010606;   10;   788.0;    1972;       0;  0;  0;  0;  0;  0;    -9.2;    97.0;    -9.6;     5.0;      65;eor
       2290;2021010606;   10;   785.1;    2000;       0;  1;  0;  0;  0;  0;    -9.4;    97.0;    -9.8;     5.2;      70;eor
       2290;2021010606;   10;   776.0;    2090;       0;  0;  0;  0;  1;  0;    -9.9;    96.0;   -10.4;     6.0;      80;eor
       2290;2021010606;   10;   740.0;    2455;       0;  0;  0;  0;  1;  0;   -12.0;    94.0;   -12.7;     8.0;      75;eor
       2290;2021010606;   10;   700.0;    2878;       0;  0;  0;  0;  0;  0;   -14.5;    92.0;   -15.5;     6.0;      90;eor
       2290;2021010606;   10;   669.0;    3220;       0;  0;  0;  0;  1;  0;   -16.5;    89.0;   -17.9;     0.0;       0;eor
       2290;2021010606;   10;   603.0;    3995;       0;  0;  0;  1;  0;  0;   -20.9;    82.0;   -23.1;     1.9;     175;eor
       2290;2021010606;   10;   600.0;    4031;       0;  0;  0;  0;  0;  0;   -21.2;    82.0;   -23.4;     2.0;     175;eor
       2290;2021010606;   10;   539.0;    4813;       0;  0;  0;  1;  0;  0;   -27.1;    93.0;   -27.9;     3.7;     145;eor
       2290;2021010606;   10;   500.0;    5350;       0;  0;  0;  0;  0;  0;   -31.5;    78.0;   -34.1;     5.0;     140;eor
       2290;2021010606;   10;   497.0;    5390;       0;  0;  0;  0;  1;  0;   -31.8;    79.0;   -34.2;     5.0;     135;eor
       2290;2021010606;   10;   489.0;    5505;       0;  0;  0;  1;  0;  0;   -32.7;    83.0;   -34.6;     5.5;     120;eor
       2290;2021010606;   10;   475.0;    5709;       0;  0;  0;  0;  1;  0;   -34.5;    77.0;   -37.1;     7.0;     105;eor
       2290;2021010606;   10;   461.0;    5917;       0;  0;  0;  0;  1;  0;   -36.4;    71.0;   -39.7;     7.0;     125;eor
       2290;2021010606;   10;   414.0;    6652;       0;  0;  0;  0;  1;  0;   -43.0;    51.0;   -49.2;    14.0;     105;eor
       2290;2021010606;   10;   404.0;    6816;       0;  0;  0;  1;  1;  0;   -44.5;    46.0;   -51.5;    12.0;      85;eor
       2290;2021010606;   10;   400.0;    6880;       0;  0;  0;  0;  0;  0;   -45.1;    51.0;   -51.1;    12.0;      85;eor
       2290;2021010606;   10;   388.0;    7082;       0;  0;  0;  0;  1;  0;   -47.1;    53.0;   -52.7;    12.0;     100;eor
       2290;2021010606;   10;   357.0;    7627;       0;  0;  0;  1;  0;  0;   -52.3;    58.0;   -56.9;    15.5;      90;eor
       2290;2021010606;   10;   345.0;    7847;       0;  0;  0;  0;  1;  0;   -54.3;    63.0;   -58.1;    17.0;      90;eor
       2290;2021010606;   10;   339.0;    7959;       0;  0;  0;  1;  1;  0;   -55.3;    65.0;   -58.8;    16.0;      90;eor
       2290;2021010606;   10;   327.0;    8189;       0;  0;  0;  0;  0;  1;   -56.1;    57.0;   -60.6;    14.0;     105;eor
       2290;2021010606;   10;   321.0;    8306;       0;  0;  0;  1;  0;  0;   -55.9;    47.0;   -61.9;    11.1;     115;eor
       2290;2021010606;   10;   316.0;    8406;       0;  0;  0;  1;  0;  0;   -55.1;     8.0;   -74.1;     9.3;     130;eor
       2290;2021010606;   10;   315.0;    8426;       0;  0;  0;  0;  1;  0;   -54.9;     8.0;   -73.9;     9.0;     135;eor
       2290;2021010606;   10;   304.0;    8655;       0;  0;  0;  0;  1;  0;   -52.9;     6.0;   -74.4;     7.0;     130;eor
       2290;2021010606;   10;   300.0;    8740;       0;  0;  0;  1;  1;  0;   -52.1;     5.0;   -74.1;     8.0;     140;eor
       2290;2021010606;   10;   296.0;    8827;       0;  0;  0;  1;  0;  0;   -51.9;     5.0;   -73.9;     7.9;     150;eor
       2290;2021010606;   10;   294.0;    8870;       0;  0;  0;  0;  1;  0;   -51.9;     5.0;   -74.6;     8.0;     155;eor
       2290;2021010606;   10;   277.0;    9256;       0;  0;  0;  0;  1;  0;   -51.9;     4.0;   -75.7;     8.0;     165;eor
       2290;2021010606;   10;   269.0;    9446;       0;  0;  0;  0;  1;  0;   -51.9;     4.0;   -76.2;     6.0;     195;eor
       2290;2021010606;   10;   250.0;    9920;       0;  0;  0;  0;  0;  0;   -51.9;     3.0;   -76.9;     7.0;     195;eor
       2290;2021010606;   10;   248.0;    9973;       0;  0;  0;  0;  1;  0;   -51.9;     3.0;   -77.9;     8.0;     195;eor
       2290;2021010606;   10;   242.0;   10132;       0;  0;  0;  0;  1;  0;   -51.8;     3.0;   -78.1;     6.0;     215;eor
       2290;2021010606;   10;   232.0;   10405;       0;  0;  0;  0;  1;  0;   -51.6;     3.0;   -78.4;     5.0;     220;eor
       2290;2021010606;   10;   225.0;   10604;       0;  0;  0;  0;  1;  0;   -51.5;     3.0;   -78.7;     6.0;     210;eor
       2290;2021010606;   10;   216.0;   10869;       0;  0;  0;  0;  1;  0;   -51.4;     2.0;   -79.1;     6.0;     225;eor
       2290;2021010606;   10;   206.0;   11177;       0;  0;  0;  0;  1;  0;   -51.2;     2.0;   -79.5;    10.0;     210;eor
       2290;2021010606;   10;   200.0;   11370;       0;  0;  0;  1;  1;  0;   -51.1;     2.0;   -81.1;    10.0;     225;eor
       2290;2021010606;   10;   192.0;   11632;       0;  0;  0;  0;  1;  0;   -51.6;     2.0;   -80.2;     9.0;     240;eor
       2290;2021010606;   10;   187.0;   11803;       0;  0;  0;  0;  1;  0;   -51.9;     2.0;   -80.4;     8.0;     225;eor
       2290;2021010606;   10;   183.0;   11943;       0;  0;  0;  0;  1;  0;   -52.2;     2.0;   -80.6;     8.0;     240;eor
       2290;2021010606;   10;   163.0;   12690;       0;  0;  0;  0;  1;  0;   -53.5;     2.0;   -81.6;     8.0;     225;eor
       2290;2021010606;   10;   157.0;   12930;       0;  0;  0;  0;  1;  0;   -54.0;     2.0;   -82.0;    10.0;     240;eor
       2290;2021010606;   10;   150.0;   13220;       0;  0;  0;  0;  0;  0;   -54.5;     2.0;   -83.5;     7.0;     240;eor
       2290;2021010606;   10;   144.0;   13483;       0;  0;  0;  0;  1;  0;   -55.1;     2.0;   -82.8;     8.0;     240;eor
       2290;2021010606;   10;   139.0;   13708;       0;  0;  0;  0;  1;  0;   -55.7;     2.0;   -83.2;    10.0;     220;eor
       2290;2021010606;   10;   116.0;   14853;       0;  0;  0;  1;  0;  0;   -58.3;     2.0;   -85.3;     9.6;     245;eor
       2290;2021010606;   10;   106.0;   15420;       0;  0;  0;  0;  1;  0;   -57.9;     2.0;   -84.8;    10.0;     255;eor
       2290;2021010606;   10;   100.0;   15790;       0;  0;  0;  1;  1;  0;   -57.7;     2.0;   -84.7;    12.0;     240;eor
       2290;2021010606;   10;    90.5;   16421;       0;  0;  0;  0;  1;  0;   -59.2;     2.0;   -85.8;    12.0;     255;eor
       2290;2021010606;   10;    85.2;   16798;       0;  0;  0;  0;  1;  0;   -60.0;     2.0;   -86.3;    15.0;     245;eor
       2290;2021010606;   10;    81.6;   17067;       0;  0;  0;  0;  1;  0;   -60.6;     2.0;   -86.8;    16.0;     265;eor
       2290;2021010606;   10;    74.1;   17665;       0;  0;  0;  0;  1;  0;   -61.9;     2.0;   -87.7;    17.0;     255;eor
       2290;2021010606;   10;    71.0;   17929;       0;  0;  0;  0;  1;  0;   -62.5;     2.0;   -88.2;    15.0;     270;eor
       2290;2021010606;   10;    70.0;   18020;       0;  0;  0;  0;  0;  0;   -62.7;     2.0;   -87.7;    14.0;     270;eor
       2290;2021010606;   10;    65.6;   18418;       0;  0;  0;  0;  1;  0;   -63.5;     2.0;   -88.4;    17.0;     250;eor
       2290;2021010606;   10;    61.3;   18833;       0;  0;  0;  0;  1;  0;   -64.3;     2.0;   -88.5;    17.0;     265;eor
       2290;2021010606;   10;    50.0;   20070;       0;  0;  0;  0;  0;  0;   -66.7;     3.0;   -89.7;    20.0;     250;eor
       2290;2021010606;   10;    49.7;   20107;       0;  0;  0;  0;  1;  0;   -66.8;     3.0;   -89.1;    20.0;     250;eor
       2290;2021010606;   10;    47.8;   20342;       0;  0;  0;  0;  1;  0;   -67.4;     3.0;   -89.3;    22.0;     260;eor
       2290;2021010606;   10;    44.6;   20758;       0;  0;  0;  0;  1;  0;   -68.5;     3.0;   -89.6;    21.0;     245;eor
       2290;2021010606;   10;    36.5;   21950;       0;  0;  0;  0;  1;  0;   -71.5;     4.0;   -90.9;    26.0;     265;eor
       2290;2021010606;   10;    32.8;   22578;       0;  0;  0;  0;  1;  0;   -73.1;     5.0;   -91.6;    26.0;     265;eor
       2290;2021010606;   10;    30.0;   23100;       0;  0;  0;  0;  0;  0;   -74.3;     5.0;   -92.3;    28.0;     265;eor
       2290;2021010606;   10;    29.9;   23117;       0;  0;  0;  0;  0;  1;   -74.5;     5.0;   -92.5;    28.0;     260;eor
       2290;2021010606;   10;    23.3;   24562;       0;  0;  0;  0;  1;  0;   -75.8;     5.0;   -93.4;    42.0;     255;eor
       2290;2021010606;   10;    21.3;   25080;       0;  0;  0;  0;  1;  0;   -76.2;     5.0;   -93.8;    34.0;     265;eor
       2290;2021010606;   10;    20.0;   25440;       0;  0;  0;  0;  0;  0;   -76.5;     5.0;   -93.5;    36.0;     265;eor
       2290;2021010606;   10;    16.4;   26580;       0;  0;  0;  0;  1;  0;   -78.6;     6.0;   -94.9;    46.0;     255;eor
       2290;2021010606;   10;    15.7;   26828;       0;  0;  0;  1;  0;  0;   -79.1;     6.0;   -95.1;    44.1;     260;eor
       2290;2021010606;   10;    14.5;   27281;       0;  0;  0;  0;  1;  0;   -78.1;     5.0;   -94.8;    41.0;     265;eor
       2290;2021010606;   10;    12.3;   28225;       0;  0;  0;  0;  1;  0;   -76.1;     4.0;   -94.4;    46.0;     265;eor
       2290;2021010606;   10;    11.2;   28767;       0;  0;  0;  0;  1;  0;   -75.0;     4.0;   -94.4;    40.0;     260;eor
       2290;2021010606;   10;    10.6;   29087;       0;  0;  1;  0;  0;  0;   -74.4;     3.0;   -94.4;    48.0;     265;eor
       2290;2021010606;   10;    10.0;   29430;       0;  0;  0;  0;  1;  0;   -73.7;     3.0;   -93.7;    40.0;     265;eor
       2290;2021010606;   10;     9.2;   29920;       0;  0;  0;  1;  1;  0;   -71.3;     3.0;   -92.3;    41.0;     265;eor
       2290;2021010806;   10;  1000.0;     123;       0;  0;  0;  0;  0;  0;    -999;    -999;    -999;    -999;    -999;eor
       2290;2021010806;   10;   925.0;     753;       0;  0;  0;  0;  0;  0;    -999;    -999;    -999;    -999;    -999;eor
       2290;2021010806;   10;   900.0;    -999;       0;  1;  0;  0;  0;  0;    -999;    -999;    -999;    -999;    -999;eor
       2290;2021010806;   10;   899.0;     977;       1;  0;  0;  0;  0;  0;    -4.5;    92.0;    -5.6;     5.0;     260;eor
       2290;2021010806;   10;   896.5;    1000;       0;  1;  0;  0;  0;  0;    -4.6;    92.0;    -5.7;     5.5;     260;eor
       2290;2021010806;   10;   861.0;    1317;       0;  0;  0;  0;  1;  0;    -6.7;    94.0;    -7.6;    12.0;     265;eor
       2290;2021010806;   10;   850.0;    1418;       0;  0;  0;  0;  0;  0;    -7.3;    94.0;    -8.1;    11.0;     265;eor
       2290;2021010806;   10;   841.1;    1500;       0;  1;  0;  0;  0;  0;    -7.9;    92.0;    -9.0;    10.6;     265;eor
       2290;2021010806;   10;   800.0;    1888;       0;  0;  0;  0;  0;  0;   -10.7;    80.0;   -13.5;     9.0;     250;eor
